	y	cur_time
0	[3464.0, 3462.19, 3462.33, 3464.54]	1549027672275.088
1	[3462.33, 3464.54, 3464.0, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19]	1549027672275.088
2	[3462.33, 3464.54, 3464.0, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19]	1549027672275.088
3	[3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0]	1549027672275.088
4	[3470.29, 3468.13, 3468.24, 3466.91, 3466.0, 3464.0, 3463.91, 3464.99, 3465.99, 3466.06, 3466.82, 3464.56, 3463.96, 3462.29, 3461.38, 3461.0, 3463.03, 3462.0, 3461.74, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0, 3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3469.3, 3470.99, 3470.0, 3471.16, 3474.45, 3472.99, 3479.79, 3475.17, 3471.09, 3471.24, 3471.07, 3470.02, 3470.0]	1549027672275.088
5	[3470.29, 3468.13, 3468.24, 3466.91, 3466.0, 3464.0, 3463.91, 3464.99, 3465.99, 3466.06, 3466.82, 3464.56, 3463.96, 3462.29, 3461.38, 3461.0, 3463.03, 3462.0, 3461.74, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0, 3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3465.0, 3464.21, 3458.73, 3461.17, 3462.35, 3462.7, 3463.33, 3463.15, 3461.0, 3460.48, 3461.0, 3463.35, 3465.0, 3464.99, 3462.04, 3463.86, 3463.67, 3463.9, 3466.0, 3468.24, 3469.64, 3468.58, 3466.74, 3461.97, 3462.82, 3462.8, 3463.22, 3464.03, 3461.52, 3460.92, 3462.03, 3462.89, 3462.79, 3463.04, 3463.06, 3462.95, 3462.79, 3462.34, 3461.9, 3460.62, 3461.09, 3464.41, 3464.4, 3464.0, 3464.32, 3464.85, 3467.19, 3468.42, 3469.3, 3470.73, 3471.74, 3472.66, 3475.22, 3472.62, 3472.35, 3475.97, 3472.06, 3471.29, 3470.71, 3470.45, 3469.9, 3469.2, 3467.87, 3467.78, 3469.3, 3470.99, 3470.0, 3471.16, 3474.45, 3472.99, 3479.79, 3475.17, 3471.09, 3471.24, 3471.07, 3470.02, 3470.0]	1549027672275.088
6	[3433.37, 3434.59, 3434.71, 3434.73, 3434.72, 3434.05, 3434.9, 3436.95, 3436.33, 3437.0, 3437.12, 3437.76, 3438.0, 3437.39, 3437.42, 3437.06, 3437.05, 3437.08, 3437.41, 3436.37, 3437.17, 3436.94, 3436.98, 3436.95, 3437.87, 3438.0, 3439.93, 3440.0, 3443.06, 3442.26, 3444.01, 3444.82, 3445.08, 3451.23, 3450.03, 3450.82, 3452.9, 3457.67, 3456.52, 3455.92, 3454.17, 3457.07, 3456.91, 3457.82, 3458.97, 3459.62, 3461.61, 3459.95, 3463.36, 3469.02, 3466.96, 3465.0, 3464.21, 3458.73, 3461.17, 3462.35, 3462.7, 3463.33, 3463.15, 3461.0, 3460.48, 3461.0, 3463.35, 3465.0, 3464.99, 3462.04, 3463.86, 3463.67, 3463.9, 3466.0, 3468.24, 3469.64, 3468.58, 3466.74, 3461.97, 3462.82, 3462.8, 3463.22, 3464.03, 3461.52, 3460.92, 3462.03, 3462.89, 3462.79, 3463.04, 3463.06, 3462.95, 3462.79, 3462.34, 3461.9, 3460.62, 3461.09, 3464.41, 3464.4, 3464.0, 3464.32, 3464.85, 3467.19, 3468.42, 3469.3, 3470.73, 3471.74, 3472.66, 3475.22, 3472.62, 3472.35, 3475.97, 3472.06, 3471.29, 3470.71, 3470.45, 3469.9, 3469.2, 3467.87, 3467.78, 3469.3, 3470.99, 3470.0, 3471.16, 3474.45, 3472.99, 3479.79, 3475.17, 3471.09, 3471.24, 3471.07, 3470.02, 3470.0, 3470.29, 3468.13, 3468.24, 3466.91, 3466.0, 3464.0, 3463.91, 3464.99, 3465.99, 3466.06, 3466.82, 3464.56, 3463.96, 3462.29, 3461.38, 3461.0, 3463.03, 3462.0, 3461.74, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0, 3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3432.28, 3432.94, 3432.59, 3431.47, 3431.44, 3432.45, 3433.53, 3434.9, 3434.64, 3434.75, 3433.89, 3433.93, 3434.96, 3434.11, 3435.96, 3435.46, 3434.99, 3433.62, 3434.76, 3434.92, 3435.98, 3436.5, 3436.5, 3435.02, 3436.01, 3436.44, 3436.78, 3435.69, 3436.21, 3436.94, 3436.49, 3436.2, 3434.68, 3435.06, 3433.73, 3434.1, 3433.58, 3433.33, 3433.72, 3435.02, 3435.03, 3434.25, 3434.19, 3433.13, 3432.16, 3432.2, 3433.44, 3434.67, 3433.87, 3433.24, 3433.82, 3433.03, 3432.28, 3432.27, 3434.29, 3436.21, 3436.22, 3437.04, 3437.15, 3436.59, 3436.15, 3435.0, 3435.72, 3434.46, 3433.41, 3432.98, 3432.95, 3433.61, 3433.23, 3433.0, 3431.38, 3431.54, 3430.49, 3430.48, 3430.03, 3431.45, 3431.98]	1549027672275.088
7	[3434.59, 3434.4, 3434.8, 3436.99, 3437.11, 3437.06, 3437.15, 3438.67, 3438.67, 3438.52, 3438.45, 3438.0, 3437.07, 3437.08, 3437.58, 3436.91, 3436.37, 3437.17, 3436.94, 3436.98, 3436.95, 3437.87, 3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.89, 3424.58, 3424.72, 3422.44, 3421.79, 3420.52, 3420.04, 3420.96, 3419.03, 3419.97, 3417.42, 3417.0, 3418.73, 3418.85, 3420.26, 3415.26, 3414.67, 3418.59, 3419.96, 3419.45, 3421.6, 3420.09, 3420.7, 3419.11, 3421.66, 3419.5, 3419.43, 3419.38, 3419.5, 3421.0, 3421.48, 3420.37, 3419.75, 3420.3, 3416.21, 3417.23, 3420.0, 3417.31, 3417.69, 3416.4, 3416.63, 3414.77, 3416.08, 3416.46, 3414.62, 3414.66, 3417.04, 3417.91, 3417.13, 3417.45, 3417.78, 3417.22, 3416.85, 3416.94, 3416.77, 3419.44, 3419.25, 3419.57, 3421.16, 3421.23, 3420.07, 3421.02, 3421.04, 3422.59, 3423.99, 3424.79, 3424.45, 3424.14, 3424.77, 3425.14, 3425.39, 3425.61, 3426.87, 3427.58, 3428.65, 3428.96, 3427.98, 3425.21, 3424.74, 3425.95, 3426.06, 3426.49, 3426.48, 3426.21, 3425.73, 3425.88, 3425.86, 3428.44, 3428.52, 3428.62, 3427.97, 3427.98, 3429.91, 3428.79, 3429.75, 3428.96, 3428.97, 3429.85, 3430.37, 3429.74, 3429.6, 3429.43, 3430.0, 3432.58, 3433.72, 3436.72, 3439.33, 3440.49, 3438.75, 3438.05, 3439.25, 3437.96, 3436.83, 3436.17, 3436.87, 3437.78, 3438.22, 3438.73, 3435.48, 3435.18, 3435.12, 3435.32, 3436.52, 3434.92, 3434.26, 3433.76, 3433.67, 3432.28, 3432.94, 3432.59, 3431.47, 3431.44, 3432.45, 3433.53, 3434.9, 3434.64, 3434.75, 3433.89, 3433.93, 3434.96, 3434.11, 3435.96, 3435.46, 3434.99, 3433.62, 3434.76, 3434.92, 3435.98, 3436.5, 3436.5, 3435.02, 3436.01, 3436.44, 3436.78, 3435.69, 3436.21, 3436.94, 3436.49, 3436.2, 3434.68, 3435.06, 3433.73, 3434.1, 3433.58, 3433.33, 3433.72, 3435.02, 3435.03, 3434.25, 3434.19, 3433.13, 3432.16, 3432.2, 3433.44, 3434.67, 3433.87, 3433.24, 3433.82, 3433.03, 3432.28, 3432.27, 3434.29, 3436.21, 3436.22, 3437.04, 3437.15, 3436.59, 3436.15, 3435.0, 3435.72, 3434.46, 3433.41, 3432.98, 3432.95, 3433.61, 3433.23, 3433.0, 3431.38, 3431.54, 3430.49, 3430.48, 3430.03, 3431.45, 3431.98, 3433.37, 3434.59, 3434.71, 3434.73, 3434.72, 3434.05, 3434.9, 3436.95, 3436.33, 3437.0, 3437.12, 3437.76, 3438.0, 3437.39, 3437.42, 3437.06, 3437.05, 3437.08, 3437.41, 3436.37, 3437.17, 3436.94, 3436.98, 3436.95, 3437.87, 3438.0, 3439.93, 3440.0, 3443.06, 3442.26, 3444.01, 3444.82, 3445.08, 3451.23, 3450.03, 3450.82, 3452.9, 3457.67, 3456.52, 3455.92, 3454.17, 3457.07, 3456.91, 3457.82, 3458.97, 3459.62, 3461.61, 3459.95, 3463.36, 3469.02, 3466.96, 3465.0, 3464.21, 3458.73, 3461.17, 3462.35, 3462.7, 3463.33, 3463.15, 3461.0, 3460.48, 3461.0, 3463.35, 3465.0, 3464.99, 3462.04, 3463.86, 3463.67, 3463.9, 3466.0, 3468.24, 3469.64, 3468.58, 3466.74, 3461.97, 3462.82, 3462.8, 3463.22, 3464.03, 3461.52, 3460.92, 3462.03, 3462.89, 3462.79, 3463.04, 3463.06, 3462.95, 3462.79, 3462.34, 3461.9, 3460.62, 3461.09, 3464.41, 3464.4, 3464.0, 3464.32, 3464.85, 3467.19, 3468.42, 3469.3, 3470.73, 3471.74, 3472.66, 3475.22, 3472.62, 3472.35, 3475.97, 3472.06, 3471.29, 3470.71, 3470.45, 3469.9, 3469.2, 3467.87, 3467.78, 3469.3, 3470.99, 3470.0, 3471.16, 3474.45, 3472.99, 3479.79, 3475.17, 3471.09, 3471.24, 3471.07, 3470.02, 3470.0, 3470.29, 3468.13, 3468.24, 3466.91, 3466.0, 3464.0, 3463.91, 3464.99, 3465.99, 3466.06, 3466.82, 3464.56, 3463.96, 3462.29, 3461.38, 3461.0, 3463.03, 3462.0, 3461.74, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0, 3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3431.46, 3432.94, 3434.9, 3434.88, 3434.72, 3434.79, 3433.91, 3433.92, 3434.97, 3434.9, 3434.41, 3436.0, 3435.56, 3433.99, 3435.71, 3434.98, 3435.98, 3436.5, 3436.5, 3434.97, 3437.02, 3436.0, 3436.78, 3436.77, 3436.82, 3436.85, 3436.84, 3436.18, 3435.06, 3435.06, 3435.01, 3435.05, 3433.66, 3433.46, 3434.12, 3435.02, 3435.94, 3435.26, 3434.24, 3433.51, 3432.15, 3432.18, 3433.62, 3435.16, 3434.51, 3433.24, 3433.24, 3434.08, 3432.29, 3434.58, 3434.71, 3436.18, 3436.22, 3437.04, 3437.14, 3436.63, 3436.5, 3435.99, 3435.92, 3434.5, 3434.0, 3433.8, 3432.94, 3434.0, 3433.5, 3433.48, 3432.5, 3431.54, 3430.49, 3430.39, 3429.98, 3431.45, 3432.25, 3434.97, 3434.6, 3434.8, 3434.78]	1549027672275.088
8	[3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.81, 3424.49, 3424.05, 3423.06, 3422.94, 3421.2, 3420.98, 3419.98, 3420.04, 3420.02, 3418.26, 3418.42, 3420.0, 3420.24, 3418.42, 3415.26, 3419.84, 3418.61, 3419.17, 3419.81, 3421.92, 3420.71, 3420.66, 3420.8, 3422.36, 3419.03, 3419.03, 3419.49, 3421.87, 3421.38, 3422.05, 3420.3, 3421.0, 3418.26, 3417.97, 3416.69, 3417.97, 3417.69, 3417.65, 3417.68, 3417.6, 3416.45, 3416.9, 3416.89, 3415.79, 3414.61, 3417.44, 3418.12, 3417.6, 3417.18, 3417.63, 3416.99, 3417.0, 3416.99, 3420.66, 3419.92, 3419.25, 3420.08, 3421.16, 3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.89, 3424.58, 3424.72, 3422.44, 3421.79, 3420.52, 3420.04, 3420.96, 3419.03, 3419.97, 3417.42, 3417.0, 3418.73, 3418.85, 3420.26, 3415.26, 3414.67, 3418.59, 3419.96, 3419.45, 3421.6, 3420.09, 3420.7, 3419.11, 3421.66, 3419.5, 3419.43, 3419.38, 3419.5, 3421.0, 3421.48, 3420.37, 3419.75, 3420.3, 3416.21, 3417.23, 3420.0, 3417.31, 3417.69, 3416.4, 3416.63, 3414.77, 3416.08, 3416.46, 3414.62, 3414.66, 3417.04, 3417.91, 3417.13, 3417.45, 3417.78, 3417.22, 3416.85, 3416.94, 3416.77, 3419.44, 3419.25, 3419.57, 3421.16, 3421.23, 3420.07, 3421.02, 3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.89, 3424.58, 3424.72, 3422.44, 3421.79, 3420.52, 3420.04, 3420.96, 3419.03, 3419.97, 3417.42, 3417.0, 3418.73, 3418.85, 3420.26, 3415.26, 3414.67, 3418.59, 3419.96, 3419.45, 3421.6, 3420.09, 3420.7, 3419.11, 3421.66, 3419.5, 3419.43, 3419.38, 3419.5, 3421.0, 3421.48, 3420.37, 3419.75, 3420.3, 3416.21, 3417.23, 3420.0, 3417.31, 3417.69, 3416.4, 3416.63, 3414.77, 3416.08, 3416.46, 3414.62, 3414.66, 3417.04, 3417.91, 3417.13, 3417.45, 3417.78, 3417.22, 3416.85, 3416.94, 3416.77, 3419.44, 3419.25, 3419.57, 3421.16, 3421.23, 3420.07, 3421.02, 3421.04, 3423.97, 3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.89, 3424.58, 3424.72, 3422.44, 3421.79, 3420.52, 3420.04, 3420.96, 3419.03, 3419.97, 3417.42, 3417.0, 3418.73, 3418.85, 3420.26, 3415.26, 3414.67, 3418.59, 3419.96, 3419.45, 3421.6, 3420.09, 3420.7, 3419.11, 3421.66, 3419.5, 3419.43, 3419.38, 3419.5, 3421.0, 3421.48, 3420.37, 3419.75, 3420.3, 3416.21, 3417.23, 3420.0, 3417.31, 3417.69, 3416.4, 3416.63, 3414.77, 3416.08, 3416.46, 3414.62, 3414.66, 3417.04, 3417.91, 3417.13, 3417.45, 3417.78, 3417.22, 3416.85, 3416.94, 3416.77, 3419.44, 3419.25, 3419.57, 3421.16, 3421.23, 3420.07, 3421.02, 3421.04, 3422.59, 3423.99, 3424.98, 3424.37, 3424.14, 3425.42, 3425.14, 3426.22, 3426.26, 3427.85, 3428.66, 3428.98, 3428.68, 3425.29, 3425.0, 3426.6, 3425.95, 3426.5, 3426.49, 3426.39, 3425.87, 3425.88, 3426.4, 3428.44, 3428.98, 3428.55, 3427.76, 3428.0, 3429.56, 3429.0, 3429.79, 3429.94, 3429.88, 3429.85, 3430.79, 3429.98, 3429.96, 3429.96, 3430.0, 3432.0, 3433.65, 3436.72, 3439.42, 3440.67, 3438.49, 3437.42, 3439.17, 3437.94, 3436.9, 3436.87, 3436.85, 3438.0, 3438.22, 3439.67, 3435.99, 3435.7, 3435.18, 3435.28, 3436.57, 3436.44, 3434.47, 3433.78, 3433.72, 3433.44, 3433.21, 3432.62, 3432.64, 3431.46, 3432.94, 3434.9, 3434.88, 3434.72, 3434.79, 3433.91, 3433.92, 3434.97, 3434.9, 3434.41, 3436.0, 3435.56, 3433.99, 3435.71, 3434.98, 3435.98, 3436.5, 3436.5, 3434.97, 3437.02, 3436.0, 3436.78, 3436.77, 3436.82, 3436.85, 3436.84, 3436.18, 3435.06, 3435.06, 3435.01, 3435.05, 3433.66, 3433.46, 3434.12, 3435.02, 3435.94, 3435.26, 3434.24, 3433.51, 3432.15, 3432.18, 3433.62, 3435.16, 3434.51, 3433.24, 3433.24, 3434.08, 3432.29, 3434.58, 3434.71, 3436.18, 3436.22, 3437.04, 3437.14, 3436.63, 3436.5, 3435.99, 3435.92, 3434.5, 3434.0, 3433.8, 3432.94, 3434.0, 3433.5, 3433.48, 3432.5, 3431.54, 3430.49, 3430.39, 3429.98, 3431.45, 3432.25, 3434.97, 3434.6, 3434.8, 3434.78, 3434.59, 3434.4, 3434.8, 3436.99, 3437.11, 3437.06, 3437.15, 3438.67, 3438.67, 3438.52, 3438.45, 3438.0, 3437.07, 3437.08, 3437.58, 3436.91, 3436.37, 3437.17, 3436.94, 3436.98, 3436.95, 3437.87, 3419.51, 3420.71, 3420.93, 3420.86, 3423.32, 3427.0, 3426.65, 3424.75, 3423.92, 3424.69, 3427.04, 3425.08, 3425.56, 3425.63, 3425.66, 3424.63, 3424.17, 3425.0, 3423.08, 3424.0, 3425.82, 3426.28, 3426.29, 3426.35, 3426.77, 3426.26, 3427.38, 3427.17, 3427.17, 3427.17, 3424.89, 3424.58, 3424.72, 3422.44, 3421.79, 3420.52, 3420.04, 3420.96, 3419.03, 3419.97, 3417.42, 3417.0, 3418.73, 3418.85, 3420.26, 3415.26, 3414.67, 3418.59, 3419.96, 3419.45, 3421.6, 3420.09, 3420.7, 3419.11, 3421.66, 3419.5, 3419.43, 3419.38, 3419.5, 3421.0, 3421.48, 3420.37, 3419.75, 3420.3, 3416.21, 3417.23, 3420.0, 3417.31, 3417.69, 3416.4, 3416.63, 3414.77, 3416.08, 3416.46, 3414.62, 3414.66, 3417.04, 3417.91, 3417.13, 3417.45, 3417.78, 3417.22, 3416.85, 3416.94, 3416.77, 3419.44, 3419.25, 3419.57, 3421.16, 3421.23, 3420.07, 3421.02, 3421.04, 3422.59, 3423.99, 3424.79, 3424.45, 3424.14, 3424.77, 3425.14, 3425.39, 3425.61, 3426.87, 3427.58, 3428.65, 3428.96, 3427.98, 3425.21, 3424.74, 3425.95, 3426.06, 3426.49, 3426.48, 3426.21, 3425.73, 3425.88, 3425.86, 3428.44, 3428.52, 3428.62, 3427.97, 3427.98, 3429.91, 3428.79, 3429.75, 3428.96, 3428.97, 3429.85, 3430.37, 3429.74, 3429.6, 3429.43, 3430.0, 3432.58, 3433.72, 3436.72, 3439.33, 3440.49, 3438.75, 3438.05, 3439.25, 3437.96, 3436.83, 3436.17, 3436.87, 3437.78, 3438.22, 3438.73, 3435.48, 3435.18, 3435.12, 3435.32, 3436.52, 3434.92, 3434.26, 3433.76, 3433.67, 3432.28, 3432.94, 3432.59, 3431.47, 3431.44, 3432.45, 3433.53, 3434.9, 3434.64, 3434.75, 3433.89, 3433.93, 3434.96, 3434.11, 3435.96, 3435.46, 3434.99, 3433.62, 3434.76, 3434.92, 3435.98, 3436.5, 3436.5, 3435.02, 3436.01, 3436.44, 3436.78, 3435.69, 3436.21, 3436.94, 3436.49, 3436.2, 3434.68, 3435.06, 3433.73, 3434.1, 3433.58, 3433.33, 3433.72, 3435.02, 3435.03, 3434.25, 3434.19, 3433.13, 3432.16, 3432.2, 3433.44, 3434.67, 3433.87, 3433.24, 3433.82, 3433.03, 3432.28, 3432.27, 3434.29, 3436.21, 3436.22, 3437.04, 3437.15, 3436.59, 3436.15, 3435.0, 3435.72, 3434.46, 3433.41, 3432.98, 3432.95, 3433.61, 3433.23, 3433.0, 3431.38, 3431.54, 3430.49, 3430.48, 3430.03, 3431.45, 3431.98, 3433.37, 3434.59, 3434.71, 3434.73, 3434.72, 3434.05, 3434.9, 3436.95, 3436.33, 3437.0, 3437.12, 3437.76, 3438.0, 3437.39, 3437.42, 3437.06, 3437.05, 3437.08, 3437.41, 3436.37, 3437.17, 3436.94, 3436.98, 3436.95, 3437.87, 3438.0, 3439.93, 3440.0, 3443.06, 3442.26, 3444.01, 3444.82, 3445.08, 3451.23, 3450.03, 3450.82, 3452.9, 3457.67, 3456.52, 3455.92, 3454.17, 3457.07, 3456.91, 3457.82, 3458.97, 3459.62, 3461.61, 3459.95, 3463.36, 3469.02, 3466.96, 3465.0, 3464.21, 3458.73, 3461.17, 3462.35, 3462.7, 3463.33, 3463.15, 3461.0, 3460.48, 3461.0, 3463.35, 3465.0, 3464.99, 3462.04, 3463.86, 3463.67, 3463.9, 3466.0, 3468.24, 3469.64, 3468.58, 3466.74, 3461.97, 3462.82, 3462.8, 3463.22, 3464.03, 3461.52, 3460.92, 3462.03, 3462.89, 3462.79, 3463.04, 3463.06, 3462.95, 3462.79, 3462.34, 3461.9, 3460.62, 3461.09, 3464.41, 3464.4, 3464.0, 3464.32, 3464.85, 3467.19, 3468.42, 3469.3, 3470.73, 3471.74, 3472.66, 3475.22, 3472.62, 3472.35, 3475.97, 3472.06, 3471.29, 3470.71, 3470.45, 3469.9, 3469.2, 3467.87, 3467.78, 3469.3, 3470.99, 3470.0, 3471.16, 3474.45, 3472.99, 3479.79, 3475.17, 3471.09, 3471.24, 3471.07, 3470.02, 3470.0, 3470.29, 3468.13, 3468.24, 3466.91, 3466.0, 3464.0, 3463.91, 3464.99, 3465.99, 3466.06, 3466.82, 3464.56, 3463.96, 3462.29, 3461.38, 3461.0, 3463.03, 3462.0, 3461.74, 3461.22, 3461.52, 3461.71, 3461.11, 3464.61, 3465.21, 3467.56, 3467.0, 3468.0, 3468.5, 3467.87, 3466.67, 3464.0, 3463.0, 3463.0, 3462.88, 3463.76, 3463.76, 3463.71, 3465.47, 3466.0, 3465.88, 3464.7, 3464.18, 3463.87, 3462.94, 3463.23, 3462.86, 3462.19, 3462.33, 3464.54, 3464.0, 3417.16, 3417.73, 3418.24, 3418.27, 3417.86, 3418.72, 3418.13, 3417.37, 3418.48, 3417.59, 3418.89, 3418.72, 3419.03, 3417.98, 3417.84, 3418.93, 3418.04, 3418.15, 3418.02, 3418.87, 3418.07, 3418.64, 3418.63, 3418.75, 3418.75, 3419.59, 3420.95, 3420.25, 3420.77, 3420.93, 3421.56, 3420.06, 3418.95, 3420.35, 3419.48, 3419.41, 3419.49, 3418.96, 3419.56, 3419.04, 3419.93, 3420.58, 3419.03, 3419.0, 3419.94, 3418.83, 3417.09, 3416.34, 3416.49, 3416.35, 3415.83, 3416.44, 3416.19, 3415.78, 3416.79, 3416.85, 3417.34, 3417.23, 3416.92, 3416.98, 3416.16, 3416.2, 3415.36, 3415.27, 3414.26, 3412.77, 3414.27, 3414.0, 3414.96, 3413.45, 3414.95, 3415.36, 3416.27, 3417.94, 3416.98, 3417.94, 3418.16]	1549027672275.088
